date,S. No.,open,high,low,close,adjusted close,volume,dividend amount,split cf
2020-06-29,357,117.98,119.78,117.37,119.75,106.0559568,4159488,0,1
2020-06-26,358,118.26,118.99,116.26,117.19,103.7887063,10749166,0,1
2020-06-25,359,116.76,119.21,116.1,119.03,105.4182926,6128720,0,1
2020-06-24,360,118.32,118.32,115.88,116.42,103.1067599,6747421,0,1
2020-06-23,361,122.01,122.9,119.23,119.41,105.7548376,6628278,0,1
2020-06-22,362,122.12,122.5,120.53,121.07,107.2250079,4762601,0,1
2020-06-19,363,126.17,126.82,122.25,122.47,108.4649105,8098994,0,1
2020-06-18,364,123,124.4,122.33,124.16,109.9616501,2860286,0,1
2020-06-17,365,125.83,126.25,123.4,124.15,109.9527936,3153862,0,1
2020-06-16,366,125,127.5,123.16,125.15,110.8384384,5605791,0,1
2020-06-15,367,119.19,122.37,118.29,121.65,107.7386818,5148756,0,1
2020-06-12,368,121.25,123.12,119.28,121.91,107.9689494,6218003,0,1
2020-06-11,369,126.03,126.1,117.84,118.01,104.514935,11753674,0,1
2020-06-10,370,132.15,132.23,129.8,129.87,115.0186815,4725055,0,1
2020-06-09,371,133.52,133.6,131.02,131.87,116.789971,5391520,0,1
2020-06-08,372,132.27,135.88,132.27,135.75,120.2262726,5368387,0,1
2020-06-05,373,133.89,134.23,131.75,132.06,116.9582435,5892718,0,1
2020-06-04,374,127.78,128.95,127.02,128.89,114.1507497,3864131,0,1
2020-06-03,375,127.15,129.6,127,129.05,114.2924528,3913804,0,1
2020-06-02,376,125.67,126,124.66,126,111.5912364,2976908,0,1
2020-06-01,377,124.64,125.75,124.03,124.89,110.6081707,2867306,0,1
2020-05-29,378,123.67,125.13,122.24,124.9,110.6170272,7929905,0,1
2020-05-28,379,126.87,126.97,124.22,124.53,110.2893386,3915224,0,1
2020-05-27,380,123.94,125.83,123.47,125.54,111.1838398,5725163,0,1
2020-05-26,381,121.3,122.62,121.01,121.76,107.8361027,5467436,0,1
2020-05-22,382,119.37,119.47,117.59,118.39,104.85148,4179906,0,1
2020-05-21,383,120.99,121.72,118.97,119.12,105.4980006,4018329,0,1
2020-05-20,384,120.93,122.47,120.6,121.38,107.4995577,3840563,0,1
2020-05-19,385,121.19,122.17,120.14,120.29,106.534205,3239964,0,1
2020-05-18,386,119.88,122.36,119.75,121.56,107.6589738,4205425,0,1
2020-05-15,387,115.93,117.39,115.25,116.98,103.6027209,4785773,0,1
2020-05-14,388,114.57,117.09,111.81,116.95,103.5761516,5255607,0,1
2020-05-13,389,119.95,119.99,114.85,115.73,102.495665,5874676,0,1
2020-05-12,390,123.01,124.32,120.26,120.26,106.5076356,4779635,0,1
2020-05-11,391,121.81,123.45,120.67,122.59,108.5711879,3533382,0,1
2020-05-08,392,122.67,123.23,121.06,122.99,108.9254458,5002450,0,1
2020-05-07,393,122.98,123.26,120.85,121.23,107.366711,4412047,1.63,1
2020-05-06,394,123.24,124.05,122.41,123.17,107.6376184,3861081,0,1
2020-05-05,395,123.39,124.32,122.47,122.58,107.1220205,3897761,0,1
2020-05-04,396,120.82,121.97,119.39,121.68,106.3355152,4016551,0,1
2020-05-01,397,123.19,123.47,121.39,121.87,106.5015552,4923913,0,1
2020-04-30,398,126.52,127.27,125.22,125.56,109.7262269,6630032,0,1
2020-04-29,399,128.88,129.31,127.53,128.69,112.4615175,5252734,0,1
2020-04-28,400,128.03,128.2,125.38,126.27,110.3466922,4775867,0,1
2020-04-27,401,125.56,126.99,125.47,125.92,110.040829,4920443,0,1
2020-04-24,402,122.41,125,120.76,124.72,108.9921553,4985575,0,1
2020-04-23,403,119.57,123.03,119.12,121.35,106.0471299,6873899,0,1
2020-04-22,404,119.87,120.33,117.55,119.31,104.2643846,7085901,0,1
2020-04-21,405,114,117.15,112.06,116.76,102.0359529,14341304,0,1
2020-04-20,406,119.15,122.86,118.14,120.41,105.2256688,7965530,0,1
2020-04-17,407,119.3,120.39,117.92,120.12,104.9722394,4964018,0,1
2020-04-16,408,119.01,119.75,114.42,115.73,101.1358413,6438128,0,1
2020-04-15,409,119.12,120.19,116.76,118.69,103.7225698,5632156,0,1
2020-04-14,410,123.46,125.18,122.62,123.91,108.2843005,5087292,0,1
2020-04-13,411,121.63,121.8,118.04,121.15,105.872351,5118777,0,1
2020-04-09,412,120.48,122.92,120.17,121.5,106.1782141,5576210,0,1
2020-04-08,413,116.31,119.96,115.07,119.29,104.2469067,5155987,0,1
2020-04-07,414,118.8,119.57,114.87,114.94,100.4454645,5592463,0,1
2020-04-06,415,110.35,115.63,110.13,114.82,100.3405971,7026457,0,1
2020-04-03,416,108.92,110.07,104.92,106.34,92.92996948,4538113,0,1
2020-04-02,417,105.37,110.32,105.14,110,96.12842432,6327540,0,1
2020-04-01,418,106.36,109.92,104.52,105.14,91.88129576,6111890,0,1
2020-03-31,419,112,113.81,110.17,110.93,96.94114646,6342167,0,1
2020-03-30,420,108.09,113.46,107.81,112.93,98.68893599,5562501,0,1
2020-03-27,421,108.58,111.5,107.65,108.03,94.40685163,6421470,0,1
2020-03-26,422,106.91,113.15,105.57,112.89,98.6539802,7153135,0,1
2020-03-25,423,105.48,112.48,102.83,105.85,92.50176104,8646557,0,1
2020-03-24,424,99.99,106.04,99.26,105.48,92.17841998,7967768,0,1
2020-03-23,425,94.6,97.74,90.56,94.77,82.81900703,9718602,0,1
2020-03-20,426,100.92,100.99,94.71,95.39,83.36082178,10543213,0,1
2020-03-19,427,102.33,103.69,98.24,100.34,87.68660088,8391294,0,1
2020-03-18,428,99.41,106.93,99.4,103.55,90.49180308,8751994,0,1
2020-03-17,429,100.61,107.4,97.1,106.65,93.20087686,8887501,0,1
2020-03-16,430,98,107.41,95,99.08,86.58549347,10564044,0,1
2020-03-13,431,108.68,109.16,100.81,107.95,94.33694005,12493419,0,1
2020-03-12,432,109.65,109.8,102.28,102.81,89.84512095,12485925,0,1
2020-03-11,433,121.01,122.58,116.38,117.97,103.0933656,8446480,0,1
2020-03-10,434,122.78,124.88,115.76,124.77,109.03585,11403865,0,1
2020-03-09,435,120.16,122.41,117.28,117.81,102.9535425,10750357,0,1
2020-03-06,436,126.7,128.33,124.52,127.73,111.6225785,8192525,0,1
2020-03-05,437,130.5,132.29,128.45,129.55,113.213067,5445193,0,1
2020-03-04,438,131.58,134.28,129,134.22,117.2941556,4994682,0,1
2020-03-03,439,134.48,136.1,127.8,128.9,112.6450354,7893390,0,1
2020-03-02,440,130.75,134.44,127.95,134.3,117.3640672,8528971,0,1
2020-02-28,441,129.98,131.09,126.36,130.15,113.7374039,13009236,0,1
2020-02-27,442,137.24,138.69,133.01,133.11,116.3241324,8404903,0,1
2020-02-26,443,142.9,144.06,139.6,139.75,122.1267936,5407690,0,1
2020-02-25,444,146.51,147.07,141.26,141.71,123.8396274,6210878,0,1
2020-02-24,445,145.51,148.05,145.38,146.43,127.9644107,5447948,0,1
2020-02-21,446,151.04,151.04,148.84,149.84,130.9443918,3536740,0,1
2020-02-20,447,150.81,151.62,149.51,151.22,132.1503666,2880483,0,1
2020-02-19,448,151.54,151.89,150.31,150.86,131.8357645,2732905,0,1
2020-02-18,449,149.79,151.38,149.64,151.1,132.0454992,3343038,0,1
2020-02-14,450,154.42,154.56,149.77,150.7,131.6959413,6095081,0,1
2020-02-13,451,154.37,154.83,153.41,154.31,134.8507014,3819757,0,1
2020-02-12,452,153.75,155.6,153.52,155.31,135.7245962,4437792,0,1
2020-02-11,453,155.12,155.22,152.73,153.48,134.1253688,3833574,0,1
2020-02-10,454,152.97,154.44,151.58,154.43,134.9555688,5237553,0,1
2020-02-07,455,154.55,155.54,152.92,153.41,134.0641961,6414553,1.62,1
2020-02-06,456,156.82,158.75,155.42,156.76,135.560236,8394374,0,1
2020-02-05,457,150.21,157.44,150.15,156.33,135.1883879,14379714,0,1
2020-02-04,458,147.78,149.38,146.88,149.11,128.9447996,5619700,0,1
2020-02-03,459,144.25,147.28,143.9,146.27,126.4888729,8886414,0,1
2020-01-31,460,142.9,144.05,140.79,143.73,124.2923751,18987138,0,1
2020-01-30,461,136.76,136.97,134.97,136.77,118.2736251,5007038,0,1
2020-01-29,462,139.17,139.58,137.6,137.69,119.069207,3053189,0,1
2020-01-28,463,139.5,140.47,138.75,139.55,120.6776661,3449000,0,1
2020-01-27,464,138.5,140.07,138.1,138.62,119.8734366,4165146,0,1
2020-01-24,465,143.39,143.92,140.46,140.56,121.5510766,5579292,0,1
2020-01-23,466,144.2,144.41,142.15,142.87,123.548679,5654308,0,1
2020-01-22,467,143.32,145.79,142.55,143.89,124.4307372,16464948,0,1
2020-01-21,468,137.81,139.35,137.6,139.17,120.3490562,7130819,0,1
2020-01-17,469,136.54,138.33,136.16,138.31,119.60536,5622251,0,1
2020-01-16,470,137.32,138.19,137.01,137.98,119.3199883,4319896,0,1
2020-01-15,471,136,138.06,135.71,136.62,118.1439107,4045591,0,1
2020-01-14,472,136.28,137.14,135.55,135.82,117.4521004,3680958,0,1
2020-01-13,473,135.48,136.64,135.07,136.6,118.1266154,3162843,0,1
2020-01-10,474,137,137.87,136.31,136.69,118.2044441,3255398,0,1
2020-01-09,475,135.74,136.79,135.31,136.74,118.2476823,3730549,0,1
2020-01-08,476,134.51,135.86,133.92,135.31,117.0110713,4345952,0,1
2020-01-07,477,133.69,134.96,133.4,134.19,116.0425368,3267592,0,1
2020-01-06,478,133.42,134.24,133.2,134.1,115.9647081,2421128,0,1
2020-01-03,479,133.57,134.86,133.56,134.34,116.1722512,2373470,0,1
2020-01-02,480,135,135.92,134.77,135.42,117.1061952,3148461,0,1
2019-12-31,481,132.53,134.12,132.4,134.04,115.9128224,3777504,0,1
2019-12-30,482,135.2,135.3,132.5,132.81,114.849164,4118929,0,1
2019-12-27,483,135,135.75,134.87,135.27,116.9764808,2752185,0,1
2019-12-26,484,134.98,135.31,134.65,134.91,116.6651661,2129654,0,1
2019-12-24,485,135.61,135.62,134.61,134.98,116.7256995,1202087,0,1
2019-12-23,486,135.78,136.15,135,135.55,117.2186144,2803158,0,1
2019-12-20,487,135.74,136.42,134.95,135.59,117.2532049,7111779,0,1
2019-12-19,488,134.46,134.73,134.19,134.56,116.3624991,3866494,0,1
2019-12-18,489,134.55,135,134.15,134.41,116.2327846,3101819,0,1
2019-12-17,490,134.28,134.69,133.46,134.22,116.0684797,2907186,0,1
2019-12-16,491,134.94,135.45,133.85,134.13,115.990651,3049224,0,1
2019-12-13,492,134.75,135.5,134.01,134.21,116.0598321,2534970,0,1
2019-12-12,493,133.7,135.66,133.66,135.32,117.0197189,4824103,0,1
2019-12-11,494,134.11,134.51,133.67,133.76,115.6706887,3698494,0,1
2019-12-10,495,133.92,134.84,133.56,133.91,115.8004032,3478362,0,1
2019-12-09,496,133.35,134.59,133.26,133.92,115.8090508,2968310,0,1
2019-12-06,497,132.75,133.89,132.7,133.22,115.2037168,3437438,0,1
2019-12-05,498,132.99,133.24,131.63,131.91,114.0708773,3595312,0,1
2019-12-04,499,132.86,133.68,131.96,131.99,114.1400584,3530028,0,1
2019-12-03,500,132,132.44,130.69,132.12,114.2524775,3708102,0,1
2019-12-02,501,134.45,134.5,132.48,132.91,114.9356403,3066813,0,1
2019-11-29,502,133.6,134.52,133.03,134.45,116.2673752,1825255,0,1
2019-11-27,503,135.35,135.71,133.62,133.77,115.6793364,3280699,0,1
2019-11-26,504,136.15,136.15,134.77,135.09,116.8208234,3806859,0,1
2019-11-25,505,134.47,136,134.35,135.97,117.5818148,2590146,0,1
2019-11-22,506,134.19,134.65,133.59,134.34,116.1722512,3297397,0,1
2019-11-21,507,133.4,134.17,132.98,133.84,115.7398698,3322158,0,1
2019-11-20,508,134.06,134.46,132.75,133.2,115.1864215,4138165,0,1
2019-11-19,509,134.88,135.38,134.46,134.52,116.3279086,2995004,0,1
2019-11-18,510,134.3,134.48,133.23,134.31,116.1463084,3210383,0,1
2019-11-15,511,134.39,135.12,134.03,134.4,116.224137,3262504,0,1
2019-11-14,512,134.13,134.33,133.33,134,115.8782318,4231231,0,1
2019-11-13,513,135.39,135.58,133.85,134.48,116.2933181,3060919,0,1
2019-11-12,514,135.87,136.66,135.02,135.59,117.2532049,3046496,0,1
2019-11-11,515,137.2,137.2,135,135.47,117.1494333,2568022,0,1
2019-11-08,516,137.58,137.61,136.16,137.61,119.000026,2278446,0,1
2019-11-07,517,137.87,139.14,137.58,137.69,119.069207,4073697,1.62,1
2019-11-06,518,138,138.78,137.55,138.78,118.6162124,4476362,0,1
2019-11-05,519,137.8,138.76,137.63,137.89,117.8555234,3012926,0,1
2019-11-04,520,136.24,137.74,136.23,137.67,117.6674879,3333510,0,1
2019-11-01,521,134.5,135.56,134.09,135.53,115.8384153,3088769,0,1
2019-10-31,522,135.11,135.25,133.23,133.73,114.299943,3410851,0,1
2019-10-30,523,133.83,135.28,133.2,135.25,115.5990973,2252680,0,1
2019-10-29,524,135.42,135.57,133.44,133.82,114.3768666,4158483,0,1
2019-10-28,525,136,136.63,135.45,135.97,116.2144863,3225692,0,1
2019-10-25,526,134.12,135.93,134.1,135.44,115.7614916,2577995,0,1
2019-10-24,527,134.83,135.07,133.3,134.07,114.5905433,2619190,0,1
2019-10-23,528,133.52,134.57,132.7,134.38,114.8555024,3626724,0,1
2019-10-22,529,132.55,134.05,131.61,133.96,114.4965256,4193653,0,1
2019-10-21,530,132.61,133.1,130.9,132.58,113.3170301,6370639,0,1
2019-10-18,531,134.22,134.49,132.25,134.09,114.6076374,7177468,0,1
2019-10-17,532,135,136,132.91,134.26,114.7529376,15824614,0,1
2019-10-16,533,142.49,142.95,141.39,142.11,121.4623861,5835941,0,1
2019-10-15,534,142.54,143.72,141.81,143,122.2230752,3044933,0,1
2019-10-14,535,142.31,142.43,141.32,142.04,121.4025567,2325055,0,1
2019-10-11,536,142.77,144.5,142.61,142.76,122.0179456,3015458,0,1
2019-10-10,537,139.77,141.78,139.56,141.13,120.6247734,2619287,0,1
2019-10-09,538,139.77,140.33,138.79,139.67,119.3769015,2631860,0,1
2019-10-08,539,140.24,140.47,138.25,138.38,118.2743297,3342266,0,1
2019-10-07,540,142.26,142.7,141.22,141.28,120.7529795,2487737,0,1
2019-10-04,541,142.06,143.06,141.03,142.99,122.2145281,2447901,0,1
2019-10-03,542,141.62,142.07,139.18,142.02,121.3854625,3138743,0,1
2019-10-02,543,142.19,142.27,140.57,141.69,121.1034093,3347129,0,1
2019-10-01,544,145.59,147.35,143.54,143.66,122.7871817,2973628,0,1
2019-09-30,545,143.73,146.57,143.73,145.42,124.2914657,4004019,0,1
2019-09-27,546,144.41,145.09,142.38,143.24,122.4282048,2356682,0,1
2019-09-26,547,143.17,143.88,141.41,143.55,122.693164,2313892,0,1
2019-09-25,548,141.74,143.63,140.86,143.16,122.3598283,2544628,0,1
2019-09-24,549,142.5,142.89,141.07,141.68,121.0948622,3311403,0,1
2019-09-23,550,141.19,142.22,140.56,142.07,121.4281979,1849558,0,1
2019-09-20,551,143.25,143.83,141.82,141.88,121.2658036,5217726,0,1
2019-09-19,552,142.46,145.03,142.45,142.97,122.197434,3181790,0,1
2019-09-18,553,142.05,142.3,140.51,142.22,121.5564039,1994714,0,1
2019-09-17,554,142.48,142.48,140.66,142.2,121.5393097,2940494,0,1
2019-09-16,555,142.56,143.64,142.27,142.48,121.7786277,1928269,0,1
2019-09-13,556,144.32,144.65,143.26,143.67,122.7957288,2206605,0,1
2019-09-12,557,144.03,144.04,141.88,143.62,122.7529934,2504162,0,1
2019-09-11,558,144.85,145.12,142.71,143.6,122.7358993,3867963,0,1
2019-09-10,559,143,145.46,142.96,145.05,123.9752242,4979341,0,1
2019-09-09,560,140.59,143.02,140.46,142.6,121.8811925,4218622,0,1
2019-09-06,561,141.52,141.53,140.46,140.57,120.1461376,2576441,0,1
2019-09-05,562,138.3,141.7,138.05,140.97,120.4880204,5011628,0,1
2019-09-04,563,135.71,136.43,135.15,136.32,116.5136336,2247924,0,1
2019-09-03,564,134.85,134.9,133.33,134.1,114.6161845,2827919,0,1
2019-08-30,565,135.58,136.07,134.36,135.53,115.8384153,2960594,0,1
2019-08-29,566,134.18,135.69,134.04,134.88,115.2828558,2972842,0,1
2019-08-28,567,130.44,132.89,130.04,132.76,113.4708774,2713251,0,1
2019-08-27,568,131.2,131.7,130.31,131.17,112.1118935,4728392,0,1
2019-08-26,569,131.05,131.3,129.16,129.99,111.1033395,2836837,0,1
2019-08-23,570,133.63,134.26,128.83,129.57,110.7443626,4818759,0,1
2019-08-22,571,134.69,135.68,133.81,134.32,114.80422,2695009,0,1
2019-08-21,572,134.96,135.94,133.8,134.25,114.7443905,2806774,0,1
2019-08-20,573,135.24,135.28,132.81,133,113.676007,3018934,0,1
2019-08-19,574,134.88,136.33,134.88,135.04,115.4196089,3165436,0,1
2019-08-16,575,133.04,134.59,132.95,133.76,114.3255842,3011993,0,1
2019-08-15,576,131.22,132.37,130.25,131.92,112.7529236,3738945,0,1
2019-08-14,577,133.91,134.16,130.98,131.25,112.1802701,5114159,0,1
2019-08-13,578,133.8,136.57,132.81,135.79,116.060639,4551170,0,1
2019-08-12,579,135.66,135.87,133.18,134.12,114.6332786,4516866,0,1
2019-08-09,580,139.27,139.31,135.35,136.13,116.3512394,5244594,0,1
2019-08-08,581,138.45,140.42,137.76,140.1,119.7444254,5261444,1.62,1
2019-08-07,582,138.74,139.58,136.41,139.11,117.5391407,5931883,0,1
2019-08-06,583,142.03,142.47,139.31,140.73,118.9079381,5070650,0,1
2019-08-05,584,144.98,145.1,139.15,140.76,118.9332862,7114871,0,1
2019-08-02,585,149.03,152.95,145.59,147.25,124.4169252,8101720,0,1
2019-08-01,586,148.9,152.82,148.5,150.32,127.0108808,6344006,0,1
2019-07-31,587,149.7,150.18,146.39,148.24,125.2534125,3722907,0,1
2019-07-30,588,150,150.4,149.22,149.77,126.5461656,2632726,0,1
2019-07-29,589,151.11,151.48,150.32,150.88,127.4840454,2075528,0,1
2019-07-26,590,151,151.41,150.1,151.36,127.889615,2904494,0,1
2019-07-25,591,149.82,150.62,148.61,150.39,127.0700264,3102113,0,1
2019-07-24,592,150.12,151.45,149.2,150.03,126.7658492,2952435,0,1
2019-07-23,593,150.57,150.72,148.38,150.38,127.061577,3742204,0,1
2019-07-22,594,150.16,151.94,149.7,149.74,126.5208175,4093239,0,1
2019-07-19,595,149.96,151.58,149.55,149.68,126.4701213,7290678,0,1
2019-07-18,596,142.5,150.31,142.2,149.63,126.4278745,12695387,0,1
2019-07-17,597,143.61,143.8,141.95,143.07,120.8850899,6064265,0,1
2019-07-16,598,143.17,144.04,143.02,143.53,121.2737608,3474688,0,1
2019-07-15,599,142.89,143.51,142.12,143.32,121.0963241,2368309,0,1
2019-07-12,600,141.92,142.92,141.66,142.74,120.6062608,2786276,0,1
2019-07-11,601,140.79,141.58,140.3,141.24,119.3388558,2133327,0,1
2019-07-10,602,140,141.91,139.79,140.47,118.6882546,2513931,0,1
2019-07-09,603,140.61,140.99,139.13,139.33,117.7250268,3365227,0,1
2019-07-08,604,141.05,141.29,140.27,140.57,118.7727482,2395487,0,1
2019-07-05,605,140.87,141.49,139.91,141.38,119.457147,2135085,0,1
2019-07-03,606,140.72,141.82,140.43,141.54,119.5923368,1930361,0,1
2019-07-02,607,139.75,140.43,139.47,140.22,118.4770204,2410092,0,1
2019-07-01,608,139.6,141.49,139.28,139.88,118.1897419,3387184,0,1
2019-06-28,609,138.57,139.14,137.84,137.9,116.5167673,6154039,0,1
2019-06-27,610,138.72,139.3,137.95,138.52,117.0406281,2149824,0,1
2019-06-26,611,138.87,139.68,138.41,138.52,117.0406281,2284567,0,1
2019-06-25,612,139.46,139.55,138.13,138.36,116.9054382,2801251,0,1
2019-06-24,613,139.2,140.15,139.05,139.35,117.7419255,2186137,0,1
2019-06-21,614,138.44,139.54,138.39,139.2,117.615185,5288759,0,1
2019-06-20,615,138.93,139.54,138.2,138.85,117.3194572,3071017,0,1
2019-06-19,616,136.43,138.36,136.24,137.08,115.8239193,2382520,0,1
2019-06-18,617,135.2,137.19,135.2,136.38,115.2324636,2914698,0,1
2019-06-17,618,135.39,136.03,134.7,134.95,114.0242041,2194129,0,1
2019-06-14,619,135.44,135.88,134.43,135.15,114.1931915,2193367,0,1
2019-06-13,620,135.13,136.27,135.09,135.76,114.7086028,2955419,0,1
2019-06-12,621,135.56,135.94,134.41,134.87,113.9566092,2254741,0,1
2019-06-11,622,135.32,136.46,135.05,135.95,114.8691408,3407345,0,1
2019-06-10,623,134.38,135.35,133.91,134.74,113.8467674,2911327,0,1
2019-06-07,624,132.47,134.72,132.21,133.31,112.638508,2553398,0,1
2019-06-06,625,132.19,132.65,130.9,132.22,111.717527,2298248,0,1
2019-06-05,626,133.38,133.61,130.47,131.49,111.1007233,3161584,0,1
2019-06-04,627,129.56,132.74,129.09,132.69,112.1146473,3913535,0,1
2019-06-03,628,127.1,128.56,127.06,128.27,108.3800272,4267080,0,1
2019-05-31,629,128.44,128.44,126.85,126.99,107.2985082,3539343,0,1
2019-05-30,630,129.74,129.97,128.93,129.57,109.4784448,2741880,0,1
2019-05-29,631,130,130.28,128.32,129.69,109.5798372,3678978,0,1
2019-05-28,632,132.13,132.64,130.27,130.46,110.2304385,4909121,0,1
2019-05-24,633,133.53,134.25,131.59,132.28,111.7682232,2596121,0,1
2019-05-23,634,135.13,135.13,130.44,132.39,111.8611663,5343437,0,1
2019-05-22,635,136,136.75,135.71,136.35,115.2071155,1849821,0,1
2019-05-21,636,136.12,137.06,135.79,136.45,115.2916092,2503504,0,1
2019-05-20,637,133.53,135.43,132.93,135.12,114.1678434,3264649,0,1
2019-05-17,638,134.68,135.41,133.94,134.32,113.491894,2619135,0,1
2019-05-16,639,134.74,136.11,134.64,135.88,114.8099952,3017472,0,1
2019-05-15,640,132.59,134.59,132.37,134.4,113.559489,2551009,0,1
2019-05-14,641,131.82,134.32,131.68,133.31,112.638508,3280374,0,1
2019-05-13,642,133.28,133.57,130.96,131.42,111.0415777,4958021,0,1
2019-05-10,643,134.88,135.75,132.42,135.32,114.3368307,3977686,0,1
2019-05-09,644,134.89,135.58,133.03,135.34,114.3537294,4192942,1.62,1
2019-05-08,645,137.77,138.7,137.13,138,115.2220697,3818909,0,1
2019-05-07,646,139.15,139.51,136.19,137.64,114.9214904,4726771,0,1
2019-05-06,647,138.3,140.69,137.9,140.38,117.2092329,2793655,0,1
2019-05-03,648,139.7,141,139.63,140.25,117.1006904,2580034,0,1
2019-05-02,649,140.5,141.28,139.41,139.59,116.5496283,3541352,0,1
2019-05-01,650,140.55,141.81,140.17,140.56,117.3595226,3053683,0,1
2019-04-30,651,139.11,140.44,138.68,140.27,117.1173892,4638828,0,1
2019-04-29,652,139.15,139.63,138.81,139.05,116.0987593,2958333,0,1
2019-04-26,653,139.34,139.89,138.81,139.44,116.4243869,2319834,0,1
2019-04-25,654,139.7,139.75,137.71,138.63,115.7480835,2910113,0,1
2019-04-24,655,140.6,141.31,139.78,139.95,116.8502076,2774867,0,1
2019-04-23,656,139.15,140.92,138.94,140.44,117.2593295,4462240,0,1
2019-04-22,657,139.42,140.56,138.48,138.89,115.9651685,4494333,0,1
2019-04-18,658,139,140.49,138.7,140.33,117.1674858,4960015,0,1
2019-04-17,659,137.37,141.98,136.26,139.11,116.1488559,12525693,0,1
2019-04-16,660,144.4,145.39,144.02,145.14,121.1835594,6301671,0,1
2019-04-15,661,144.4,144.46,143.27,143.9,120.1482306,3603158,0,1
2019-04-12,662,144.26,144.44,143.7,144.35,120.5239548,2898899,0,1
2019-04-11,663,143.8,144.11,143.03,143.78,120.0480375,2941985,0,1
2019-04-10,664,142.2,143.5,141.98,143.02,119.4134812,2678310,0,1
2019-04-09,665,142.66,142.95,141.84,142.11,118.6536835,3038460,0,1
2019-04-08,666,143.02,143.42,142.87,143.39,119.7224099,2118228,0,1
2019-04-05,667,143.29,143.5,142.46,143.28,119.6305663,2731985,0,1
2019-04-04,668,143.62,144.14,142.54,142.78,119.213095,2771462,0,1
2019-04-03,669,143.65,144.22,143.01,143.63,119.9227961,2681645,0,1
